id30	organism	protein_id	transcript_id	cds_start	cds_end	protein_desc	transcript_desc
XP_055182557.1|XM_05532_289453	Nyctereutes procyonoides	XP_055182557.1	XM_055326582.1:631-3534	0	2901	XP_055182557.1 ANPEP [organism=Nyctereutes procyonoides] [GeneID=129510424]	XM_055326582.1:631-3534 ANPEP [organism=Nyctereutes procyonoides] [GeneID=129510424] [region=cds]
XP_059534043.1|XM_05967_566d4d	Myotis daubentonii	XP_059534043.1	XM_059678060.1:57-2981	0	2922	XP_059534043.1 ANPEP [organism=Myotis daubentonii] [GeneID=132222819]	XM_059678060.1:57-2981 ANPEP [organism=Myotis daubentonii] [GeneID=132222819] [region=cds]
XP_070256863.1|XM_07040_dc8cb1	Myotis yumanensis	XP_070256863.1	XM_070400762.1:111-3026	0	2913	XP_070256863.1 ANPEP [organism=Myotis yumanensis] [GeneID=138998646]	XM_070400762.1:111-3026 ANPEP [organism=Myotis yumanensis] [GeneID=138998646] [region=cds]
XP_019574804.2|XM_01971_7b95b6	Rhinolophus sinicus	XP_019574804.2	XM_019719245.2:443-3319	0	2874	XP_019574804.2 ANPEP [organism=Rhinolophus sinicus] [GeneID=109439060]	XM_019719245.2:443-3319 ANPEP [organism=Rhinolophus sinicus] [GeneID=109439060] [transcript=X4] [region=cds]
XP_029388975.1|XM_02953_e11e4d	Mus pahari	XP_029388975.1	XM_029533115.1:215-3199	0	2982	XP_029388975.1 Anpep [organism=Mus pahari] [GeneID=110328996]	XM_029533115.1:215-3199 Anpep [organism=Mus pahari] [GeneID=110328996] [region=cds]
XP_032480172.1|XM_03262_fe063e	Phocoena sinus	XP_032480172.1	XM_032624281.1:1-2946	0	2943	XP_032480172.1 ANPEP [organism=Phocoena sinus] [GeneID=116749663]	XM_032624281.1:1-2946 ANPEP [organism=Phocoena sinus] [GeneID=116749663] [region=cds]
XP_071297162.1|XM_07144_8791c1	Agelaius tricolor	XP_071297162.1	XM_071441061.1:638-3538	0	2898	XP_071297162.1 ANPEP [organism=Agelaius tricolor] [GeneID=139596660]	XM_071441061.1:638-3538 ANPEP [organism=Agelaius tricolor] [GeneID=139596660] [region=cds]
XP_077119628.1|XM_07726_3f43cd	Ranitomeya variabilis	XP_077119628.1	XM_077263513.1:365-3265	0	2898	XP_077119628.1 ANPEP [organism=Ranitomeya variabilis] [GeneID=143775407]	XM_077263513.1:365-3265 ANPEP [organism=Ranitomeya variabilis] [GeneID=143775407] [region=cds]
XP_023581504.1|XM_02372_1589d2	Trichechus manatus latirostris	XP_023581504.1	XM_023725736.1:7-2919	0	2910	XP_023581504.1 ANPEP [organism=Trichechus manatus latirostris] [GeneID=101352760]	XM_023725736.1:7-2919 ANPEP [organism=Trichechus manatus latirostris] [GeneID=101352760] [region=cds]
XP_025856768.1|XM_02600_c5d033	Vulpes vulpes	XP_025856768.1	XM_026000983.2:412-3315	0	2901	XP_025856768.1 ANPEP [organism=Vulpes vulpes] [GeneID=112921640]	XM_026000983.2:412-3315 ANPEP [organism=Vulpes vulpes] [GeneID=112921640] [region=cds]
XP_054369286.1|XM_05451_d3f510	Mirounga angustirostris	XP_054369286.1	XM_054513311.2:391-3444	0	3051	XP_054369286.1 ANPEP [organism=Mirounga angustirostris] [GeneID=123860883]	XM_054513311.2:391-3444 ANPEP [organism=Mirounga angustirostris] [GeneID=123860883] [transcript=X2] [region=cds]
XP_062439841.1|XM_06258_9b52ee	Rhea pennata	XP_062439841.1	XM_062583857.1:626-3511	0	2883	XP_062439841.1 ANPEP [organism=Rhea pennata] [GeneID=134144709]	XM_062583857.1:626-3511 ANPEP [organism=Rhea pennata] [GeneID=134144709] [region=cds]
XP_037000911.2|XM_03714_cd2885	Artibeus jamaicensis	XP_037000911.2	XM_037145016.2:188-3136	0	2946	XP_037000911.2 ANPEP [organism=Artibeus jamaicensis] [GeneID=119049095]	XM_037145016.2:188-3136 ANPEP [organism=Artibeus jamaicensis] [GeneID=119049095] [region=cds]
XP_050165703.1|XM_05030_7237c8	Myiozetetes cayanensis	XP_050165703.1	XM_050309746.1:726-3965	0	3237	XP_050165703.1 ANPEP [organism=Myiozetetes cayanensis] [GeneID=126636956]	XM_050309746.1:726-3965 ANPEP [organism=Myiozetetes cayanensis] [GeneID=126636956] [region=cds]
XP_051652620.1|XM_05179_1aa326	Manacus candei	XP_051652620.1	XM_051796660.1:72-2960	0	2886	XP_051652620.1 ANPEP [organism=Manacus candei] [GeneID=127475168]	XM_051796660.1:72-2960 ANPEP [organism=Manacus candei] [GeneID=127475168] [region=cds]
XP_057579852.1|XM_05772_e223cc	Hippopotamus amphibius kiboko	XP_057579852.1	XM_057723869.1:372-3260	0	2886	XP_057579852.1 ANPEP [organism=Hippopotamus amphibius kiboko] [GeneID=130845966]	XM_057723869.1:372-3260 ANPEP [organism=Hippopotamus amphibius kiboko] [GeneID=130845966] [transcript=X1] [region=cds]
XP_059338091.1|XM_05948_618fba	Ammospiza nelsoni	XP_059338091.1	XM_059482108.1:428-3388	0	2958	XP_059338091.1 ANPEP [organism=Ammospiza nelsoni] [GeneID=132079467]	XM_059482108.1:428-3388 ANPEP [organism=Ammospiza nelsoni] [GeneID=132079467] [transcript=X1] [region=cds]
XP_010592130.2|XM_01059_88a335	Loxodonta africana	XP_010592130.2	XM_010593828.3:228-3140	0	2910	XP_010592130.2 ANPEP [organism=Loxodonta africana] [GeneID=100662495]	XM_010593828.3:228-3140 ANPEP [organism=Loxodonta africana] [GeneID=100662495] [region=cds]
XP_012499229.1|XM_01264_3edfc1	Propithecus coquereli	XP_012499229.1	XM_012643775.1:54-2963	0	2907	XP_012499229.1 ANPEP [organism=Propithecus coquereli] [GeneID=105809882]	XM_012643775.1:54-2963 ANPEP [organism=Propithecus coquereli] [GeneID=105809882] [region=cds]
XP_031242945.1|XM_03138_de9f0a	Mastomys coucha	XP_031242945.1	XM_031387085.1:425-3331	0	2904	XP_031242945.1 Anpep [organism=Mastomys coucha] [GeneID=116102445]	XM_031387085.1:425-3331 Anpep [organism=Mastomys coucha] [GeneID=116102445] [transcript=X1] [region=cds]
XP_021262833.1|XM_02140_9259bf	Numida meleagris	XP_021262833.1	XM_021407158.1:464-3352	0	2886	XP_021262833.1 ANPEP [organism=Numida meleagris] [GeneID=110403644]	XM_021407158.1:464-3352 ANPEP [organism=Numida meleagris] [GeneID=110403644] [transcript=X1] [region=cds]
XP_030670870.1|XM_03081_e77e06	Nomascus leucogenys	XP_030670870.1	XM_030815010.1:220-3123	0	2901	XP_030670870.1 ANPEP [organism=Nomascus leucogenys] [GeneID=100589629]	XM_030815010.1:220-3123 ANPEP [organism=Nomascus leucogenys] [GeneID=100589629] [region=cds]
XP_039413908.1|XM_03955_075a09	Corvus cornix cornix	XP_039413908.1	XM_039557974.1:585-3482	0	2895	XP_039413908.1 ANPEP [organism=Corvus cornix cornix] [GeneID=104683858]	XM_039557974.1:585-3482 ANPEP [organism=Corvus cornix cornix] [GeneID=104683858] [region=cds]
XP_072837715.1|XM_07298_178038	Pogona vitticeps	XP_072837715.1	XM_072981614.1:372-3395	0	3021	XP_072837715.1 ANPEP [organism=Pogona vitticeps] [GeneID=110091459]	XM_072981614.1:372-3395 ANPEP [organism=Pogona vitticeps] [GeneID=110091459] [transcript=X1] [region=cds]
XP_036211683.1|XM_03635_1ec2bf	Myotis myotis	XP_036211683.1	XM_036355790.1:196-3120	0	2922	XP_036211683.1 ANPEP [organism=Myotis myotis] [GeneID=118679251]	XM_036355790.1:196-3120 ANPEP [organism=Myotis myotis] [GeneID=118679251] [region=cds]
XP_005695088.3|XM_00569_2f13c1	Capra hircus	XP_005695088.3	XM_005695031.3:461-3382	0	2919	XP_005695088.3 ANPEP [organism=Capra hircus] [GeneID=102185784]	XM_005695031.3:461-3382 ANPEP [organism=Capra hircus] [GeneID=102185784] [region=cds]
XP_054569256.1|XM_05471_5f47f2	Eptesicus fuscus	XP_054569256.1	XM_054713281.1:1-2904	0	2901	XP_054569256.1 ANPEP [organism=Eptesicus fuscus] [GeneID=103304387]	XM_054713281.1:1-2904 ANPEP [organism=Eptesicus fuscus] [GeneID=103304387] [region=cds]
XP_015667388.1|XM_01581_bc9218	Protobothrops mucrosquamatus	XP_015667388.1	XM_015811902.1:329-3259	0	2928	XP_015667388.1 ANPEP [organism=Protobothrops mucrosquamatus] [GeneID=107283923]	XM_015811902.1:329-3259 ANPEP [organism=Protobothrops mucrosquamatus] [GeneID=107283923] [region=cds]
XP_007470589.1|XM_00747_7eda75	Lipotes vexillifer	XP_007470589.1	XM_007470527.1:4-2901	0	2895	XP_007470589.1 ANPEP [organism=Lipotes vexillifer] [GeneID=103069446]	XM_007470527.1:4-2901 ANPEP [organism=Lipotes vexillifer] [GeneID=103069446] [region=cds]
XP_042660314.1|XM_04280_939fde	Tyto alba	XP_042660314.1	XM_042804380.1:445-3417	0	2970	XP_042660314.1 ANPEP [organism=Tyto alba] [GeneID=116961509]	XM_042804380.1:445-3417 ANPEP [organism=Tyto alba] [GeneID=116961509] [transcript=X1] [region=cds]
XP_059861410.1|XM_06000_6f267d	Delphinus delphis	XP_059861410.1	XM_060005427.1:82-3156	0	3072	XP_059861410.1 ANPEP [organism=Delphinus delphis] [GeneID=132420727]	XM_060005427.1:82-3156 ANPEP [organism=Delphinus delphis] [GeneID=132420727] [region=cds]
XP_024622283.1|XM_02476_592341	Neophocaena asiaeorientalis asiaeorientalis	XP_024622283.1	XM_024766515.1:1-2946	0	2943	XP_024622283.1 ANPEP [organism=Neophocaena asiaeorientalis asiaeorientalis] [GeneID=112414198]	XM_024766515.1:1-2946 ANPEP [organism=Neophocaena asiaeorientalis asiaeorientalis] [GeneID=112414198] [region=cds]
XP_050823289.1|XM_05096_490c46	Gopherus flavomarginatus	XP_050823289.1	XM_050967332.1:124-3114	0	2988	XP_050823289.1 ANPEP [organism=Gopherus flavomarginatus] [GeneID=127057998]	XM_050967332.1:124-3114 ANPEP [organism=Gopherus flavomarginatus] [GeneID=127057998] [transcript=X1] [region=cds]
XP_054858173.1|XM_05500_fbe815	Eublepharis macularius	XP_054858173.1	XM_055002198.1:377-3343	0	2964	XP_054858173.1 ANPEP [organism=Eublepharis macularius] [GeneID=129345194]	XM_055002198.1:377-3343 ANPEP [organism=Eublepharis macularius] [GeneID=129345194] [region=cds]
XP_053220823.1|XM_05336_7588b4	Podarcis raffonei	XP_053220823.1	XM_053364848.1:471-3368	0	2895	XP_053220823.1 ANPEP [organism=Podarcis raffonei] [GeneID=128401601]	XM_053364848.1:471-3368 ANPEP [organism=Podarcis raffonei] [GeneID=128401601] [transcript=X1] [region=cds]
XP_061302450.1|XM_06144_c777fb	Pezoporus flaviventris	XP_061302450.1	XM_061446466.1:596-3580	0	2982	XP_061302450.1 ANPEP [organism=Pezoporus flaviventris] [GeneID=133265727]	XM_061446466.1:596-3580 ANPEP [organism=Pezoporus flaviventris] [GeneID=133265727] [region=cds]
XP_005560552.3|XM_00556_cc999c	Macaca fascicularis	XP_005560552.3	XM_005560495.4:46-2952	0	2904	XP_005560552.3 ANPEP [organism=Macaca fascicularis] [GeneID=102115663]	XM_005560495.4:46-2952 ANPEP [organism=Macaca fascicularis] [GeneID=102115663] [region=cds]
XP_006192640.2|XM_00619_0cfc58	Camelus ferus	XP_006192640.2	XM_006192578.3:228-3131	0	2901	XP_006192640.2 ANPEP [organism=Camelus ferus] [GeneID=102509062]	XM_006192578.3:228-3131 ANPEP [organism=Camelus ferus] [GeneID=102509062] [region=cds]
XP_016072651.1|XM_01621_d8167d	Miniopterus natalensis	XP_016072651.1	XM_016217165.1:456-3365	0	2907	XP_016072651.1 ANPEP [organism=Miniopterus natalensis] [GeneID=107540404]	XM_016217165.1:456-3365 ANPEP [organism=Miniopterus natalensis] [GeneID=107540404] [region=cds]
XP_066184231.1|XM_06632_3d2c14	Sylvia atricapilla	XP_066184231.1	XM_066328134.1:511-3432	0	2919	XP_066184231.1 ANPEP [organism=Sylvia atricapilla] [GeneID=136366866]	XM_066328134.1:511-3432 ANPEP [organism=Sylvia atricapilla] [GeneID=136366866] [region=cds]
XP_038623185.1|XM_03876_3e77b0	Tachyglossus aculeatus	XP_038623185.1	XM_038767257.1:344-3250	0	2904	XP_038623185.1 ANPEP [organism=Tachyglossus aculeatus] [GeneID=119945949]	XM_038767257.1:344-3250 ANPEP [organism=Tachyglossus aculeatus] [GeneID=119945949] [transcript=X1] [region=cds]
XP_045417664.1|XM_04556_1d55f8	Lemur catta	XP_045417664.1	XM_045561708.1:204-3128	0	2922	XP_045417664.1 ANPEP [organism=Lemur catta] [GeneID=123645134]	XM_045561708.1:204-3128 ANPEP [organism=Lemur catta] [GeneID=123645134] [region=cds]
XP_054306369.1|XM_05445_3fdf66	Pongo pygmaeus	XP_054306369.1	XM_054450394.2:410-3313	0	2901	XP_054306369.1 ANPEP [organism=Pongo pygmaeus] [GeneID=129013742]	XM_054450394.2:410-3313 ANPEP [organism=Pongo pygmaeus] [GeneID=129013742] [transcript=X1] [region=cds]
XP_056203478.1|XM_05634_c3c43b	Falco biarmicus	XP_056203478.1	XM_056347503.1:56-3022	0	2964	XP_056203478.1 ANPEP [organism=Falco biarmicus] [GeneID=130153070]	XM_056347503.1:56-3022 ANPEP [organism=Falco biarmicus] [GeneID=130153070] [region=cds]
XP_058667410.1|XM_05881_1bba30	Ammospiza caudacuta	XP_058667410.1	XM_058811427.1:428-3388	0	2958	XP_058667410.1 ANPEP [organism=Ammospiza caudacuta] [GeneID=131561918]	XM_058811427.1:428-3388 ANPEP [organism=Ammospiza caudacuta] [GeneID=131561918] [transcript=X1] [region=cds]
XP_015745309.1|XM_01588_e7bce6	Python bivittatus	XP_015745309.1	XM_015889823.2:54-3065	0	3009	XP_015745309.1 ANPEP [organism=Python bivittatus] [GeneID=103050824]	XM_015889823.2:54-3065 ANPEP [organism=Python bivittatus] [GeneID=103050824] [region=cds]
XP_010839339.1|XM_01084_5b7722	Bison bison bison	XP_010839339.1	XM_010841037.1:444-3341	0	2895	XP_010839339.1 ANPEP [organism=Bison bison bison] [GeneID=104989383]	XM_010841037.1:444-3341 ANPEP [organism=Bison bison bison] [GeneID=104989383] [region=cds]
XP_025916522.1|XM_02606_c83132	Apteryx rowi	XP_025916522.1	XM_026060737.1:1-2892	0	2889	XP_025916522.1 ANPEP [organism=Apteryx rowi] [GeneID=112963575]	XM_026060737.1:1-2892 ANPEP [organism=Apteryx rowi] [GeneID=112963575] [region=cds]
XP_069899366.1|XM_07004_99e77c	Dipodomys merriami	XP_069899366.1	XM_070043265.1:434-3376	0	2940	XP_069899366.1 Anpep [organism=Dipodomys merriami] [GeneID=138842075] [isoform=X1]	XM_070043265.1:434-3376 Anpep [organism=Dipodomys merriami] [GeneID=138842075] [transcript=X1] [region=cds]
XP_031524840.1|XM_03166_09d4cc	Papio anubis	XP_031524840.1	XM_031668980.1:218-3217	0	2997	XP_031524840.1 ANPEP [organism=Papio anubis] [GeneID=100998511]	XM_031668980.1:218-3217 ANPEP [organism=Papio anubis] [GeneID=100998511] [region=cds]
XP_005446233.2|XM_00544_bb5475	Falco cherrug	XP_005446233.2	XM_005446176.3:60-3026	0	2964	XP_005446233.2 ANPEP [organism=Falco cherrug] [GeneID=102051108]	XM_005446176.3:60-3026 ANPEP [organism=Falco cherrug] [GeneID=102051108] [region=cds]
XP_033044929.1|XM_03318_700c61	Trachypithecus francoisi	XP_033044929.1	XM_033189038.1:356-3301	0	2943	XP_033044929.1 ANPEP [organism=Trachypithecus francoisi] [GeneID=117070226]	XM_033189038.1:356-3301 ANPEP [organism=Trachypithecus francoisi] [GeneID=117070226] [region=cds]
XP_072255237.1|XM_07239_6d7582	Pyxicephalus adspersus	XP_072255237.1	XM_072399136.1:471-3083	0	2610	XP_072255237.1 ANPEP [organism=Pyxicephalus adspersus] [GeneID=140322585]	XM_072399136.1:471-3083 ANPEP [organism=Pyxicephalus adspersus] [GeneID=140322585] [region=cds]
XP_001369428.2|XM_00136_3d7d17	Monodelphis domestica	XP_001369428.2	XM_001369391.4:351-3242	0	2889	XP_001369428.2 ANPEP [organism=Monodelphis domestica] [GeneID=100015326]	XM_001369391.4:351-3242 ANPEP [organism=Monodelphis domestica] [GeneID=100015326] [transcript=X1] [region=cds]
XP_075808869.1|XM_07595_6433f4	Microtus pennsylvanicus	XP_075808869.1	XM_075952754.1:594-3587	0	2991	XP_075808869.1 Anpep [organism=Microtus pennsylvanicus] [GeneID=142837593]	XM_075952754.1:594-3587 Anpep [organism=Microtus pennsylvanicus] [GeneID=142837593] [region=cds]
XP_035159712.1|XM_03530_c6539b	Callithrix jacchus	XP_035159712.1	XM_035303821.2:349-3258	0	2907	XP_035159712.1 ANPEP [organism=Callithrix jacchus] [GeneID=100406342]	XM_035303821.2:349-3258 ANPEP [organism=Callithrix jacchus] [GeneID=100406342] [transcript=X2] [region=cds]
XP_029807980.1|XM_02995_75a7b3	Suricata suricatta	XP_029807980.1	XM_029952120.1:336-3263	0	2925	XP_029807980.1 ANPEP [organism=Suricata suricatta] [GeneID=115302119]	XM_029952120.1:336-3263 ANPEP [organism=Suricata suricatta] [GeneID=115302119] [region=cds]
XP_055479167.1|XM_05562_27c116	Psammomys obesus	XP_055479167.1	XM_055623192.1:418-3318	0	2898	XP_055479167.1 Anpep [organism=Psammomys obesus] [GeneID=129688378]	XM_055623192.1:418-3318 Anpep [organism=Psammomys obesus] [GeneID=129688378] [region=cds]
XP_037251452.1|XM_03739_95de55	Falco rusticolus	XP_037251452.1	XM_037395555.1:57-3023	0	2964	XP_037251452.1 ANPEP [organism=Falco rusticolus] [GeneID=119151528]	XM_037395555.1:57-3023 ANPEP [organism=Falco rusticolus] [GeneID=119151528] [region=cds]
XP_039714358.1|XM_03985_019ed4	Pteropus medius	XP_039714358.1	XM_039858424.1:27-2951	0	2922	XP_039714358.1 ANPEP [organism=Pteropus medius] [GeneID=120599370]	XM_039858424.1:27-2951 ANPEP [organism=Pteropus medius] [GeneID=120599370] [region=cds]
XP_054433561.1|XM_05457_8f539f	Pteronotus mesoamericanus	XP_054433561.1	XM_054577586.1:236-3130	0	2892	XP_054433561.1 ANPEP [organism=Pteronotus mesoamericanus] [GeneID=129073905]	XM_054577586.1:236-3130 ANPEP [organism=Pteronotus mesoamericanus] [GeneID=129073905] [region=cds]
XP_043845494.1|XM_04398_49a985	Dromiciops gliroides	XP_043845494.1	XM_043989559.1:329-3232	0	2901	XP_043845494.1 ANPEP [organism=Dromiciops gliroides] [GeneID=122744156]	XM_043989559.1:329-3232 ANPEP [organism=Dromiciops gliroides] [GeneID=122744156] [region=cds]
XP_057225957.1|XM_05736_5b96d7	Malurus melanocephalus	XP_057225957.1	XM_057369974.1:393-3272	0	2877	XP_057225957.1 ANPEP [organism=Malurus melanocephalus] [GeneID=130575816]	XM_057369974.1:393-3272 ANPEP [organism=Malurus melanocephalus] [GeneID=130575816] [transcript=X1] [region=cds]
XP_064525447.1|XM_06466_76661c	Pseudopipra pipra	XP_064525447.1	XM_064669377.1:352-3240	0	2886	XP_064525447.1 ANPEP [organism=Pseudopipra pipra] [GeneID=135421117]	XM_064669377.1:352-3240 ANPEP [organism=Pseudopipra pipra] [GeneID=135421117] [region=cds]
XP_067552801.1|XM_06769_e7607d	Pseudorca crassidens	XP_067552801.1	XM_067696700.1:526-3462	0	2934	XP_067552801.1 ANPEP [organism=Pseudorca crassidens] [GeneID=137201965]	XM_067696700.1:526-3462 ANPEP [organism=Pseudorca crassidens] [GeneID=137201965] [transcript=X1] [region=cds]
XP_073424761.1|XM_07356_c9d0df	Dendrobates tinctorius	XP_073424761.1	XM_073568660.1:37-2922	0	2883	XP_073424761.1 ANPEP [organism=Dendrobates tinctorius] [GeneID=141084165]	XM_073568660.1:37-2922 ANPEP [organism=Dendrobates tinctorius] [GeneID=141084165] [region=cds]
XP_009088472.2|XM_00909_311afc	Serinus canaria	XP_009088472.2	XM_009090224.4:446-3394	0	2946	XP_009088472.2 ANPEP [organism=Serinus canaria] [GeneID=103816279]	XM_009090224.4:446-3394 ANPEP [organism=Serinus canaria] [GeneID=103816279] [region=cds]
XP_017506854.3|XM_01765_38dc4e	Manis javanica	XP_017506854.3	XM_017651365.3:366-3287	0	2919	XP_017506854.3 ANPEP [organism=Manis javanica] [GeneID=108391657]	XM_017651365.3:366-3287 ANPEP [organism=Manis javanica] [GeneID=108391657] [region=cds]
XP_048076802.1|XM_04822_a3699a	Ursus arctos	XP_048076802.1	XM_048220845.2:324-3218	0	2892	XP_048076802.1 ANPEP [organism=Ursus arctos] [GeneID=113263695]	XM_048220845.2:324-3218 ANPEP [organism=Ursus arctos] [GeneID=113263695] [transcript=X2] [region=cds]
XP_025126752.2|XM_02527_5fe151	Bubalus bubalis	XP_025126752.2	XM_025270967.3:340-3237	0	2895	XP_025126752.2 ANPEP [organism=Bubalus bubalis] [GeneID=102407424]	XM_025270967.3:340-3237 ANPEP [organism=Bubalus bubalis] [GeneID=102407424] [region=cds]
XP_032119707.1|XM_03226_cfb93d	Sapajus apella	XP_032119707.1	XM_032263816.1:156-3092	0	2934	XP_032119707.1 ANPEP [organism=Sapajus apella] [GeneID=116540332]	XM_032263816.1:156-3092 ANPEP [organism=Sapajus apella] [GeneID=116540332] [region=cds]
XP_051004723.1|XM_05114_8c4cd6	Acomys russatus	XP_051004723.1	XM_051148766.1:381-3290	0	2907	XP_051004723.1 Anpep [organism=Acomys russatus] [GeneID=127191604]	XM_051148766.1:381-3290 Anpep [organism=Acomys russatus] [GeneID=127191604] [region=cds]
XP_058592560.1|XM_05873_3fc8a2	Neofelis nebulosa	XP_058592560.1	XM_058736577.1:203-3106	0	2901	XP_058592560.1 ANPEP [organism=Neofelis nebulosa] [GeneID=131516026]	XM_058736577.1:203-3106 ANPEP [organism=Neofelis nebulosa] [GeneID=131516026] [region=cds]
XP_065497586.1|XM_06564_2c3c24	Caloenas nicobarica	XP_065497586.1	XM_065641514.1:415-3333	0	2916	XP_065497586.1 ANPEP [organism=Caloenas nicobarica] [GeneID=135992390]	XM_065641514.1:415-3333 ANPEP [organism=Caloenas nicobarica] [GeneID=135992390] [transcript=X1] [region=cds]
XP_020036767.2|XM_02018_696177	Castor canadensis	XP_020036767.2	XM_020181178.2:454-3360	0	2904	XP_020036767.2 Anpep [organism=Castor canadensis] [GeneID=109697521]	XM_020181178.2:454-3360 Anpep [organism=Castor canadensis] [GeneID=109697521] [transcript=X1] [region=cds]
XP_064373858.1|XM_06451_60d7a0	Dromaius novaehollandiae	XP_064373858.1	XM_064517788.1:289-3186	0	2895	XP_064373858.1 ANPEP [organism=Dromaius novaehollandiae] [GeneID=112987910]	XM_064517788.1:289-3186 ANPEP [organism=Dromaius novaehollandiae] [GeneID=112987910] [region=cds]
XP_038170189.1|XM_03831_b2587b	Arvicola amphibius	XP_038170189.1	XM_038314261.2:494-3454	0	2958	XP_038170189.1 Anpep [organism=Arvicola amphibius] [GeneID=119803047]	XM_038314261.2:494-3454 Anpep [organism=Arvicola amphibius] [GeneID=119803047] [region=cds]
